,0
5922,southern_us
5923,spanish
5924,southern_us
5925,indian
5926,russian
5927,french
5928,brazilian
5929,moroccan
5930,italian
5931,british
5932,southern_us
5933,mexican
5934,french
5935,chinese
5936,mexican
5937,mexican
5938,thai
5939,mexican
5940,french
5941,french
5942,southern_us
5943,italian
5944,southern_us
5945,french
5946,indian
5947,southern_us
5948,mexican
5949,spanish
5950,italian
5951,mexican
5952,italian
5953,indian
5954,french
5955,moroccan
5956,french
5957,chinese
5958,filipino
5959,mexican
5960,cajun_creole
5961,italian
5962,moroccan
5963,italian
5964,greek
5965,mexican
5966,southern_us
5967,french
5968,indian
5969,french
5970,southern_us
5971,italian
5972,greek
5973,french
5974,spanish
5975,mexican
5976,french
5977,indian
5978,japanese
5979,russian
5980,italian
5981,french
5982,southern_us
5983,indian
5984,mexican
5985,mexican
5986,southern_us
5987,italian
5988,southern_us
5989,italian
5990,french
5991,southern_us
5992,french
5993,french
5994,french
5995,southern_us
5996,moroccan
5997,italian
5998,mexican
5999,italian
6000,mexican
6001,southern_us
6002,japanese
6003,mexican
6004,italian
6005,indian
6006,french
6007,mexican
6008,southern_us
6009,moroccan
6010,mexican
6011,french
6012,spanish
6013,french
6014,french
6015,japanese
6016,italian
6017,french
6018,southern_us
6019,italian
6020,italian
6021,chinese
6022,greek
6023,french
6024,italian
6025,italian
6026,british
6027,greek
6028,french
6029,french
6030,mexican
6031,southern_us
6032,irish
6033,italian
6034,chinese
6035,french
6036,italian
6037,mexican
6038,italian
6039,french
6040,mexican
6041,chinese
6042,french
6043,spanish
6044,french
6045,japanese
6046,greek
6047,italian
6048,italian
6049,greek
6050,french
6051,brazilian
6052,french
6053,russian
6054,southern_us
6055,italian
6056,chinese
6057,italian
6058,french
6059,french
6060,greek
6061,southern_us
6062,italian
6063,french
6064,french
6065,italian
6066,french
6067,moroccan
6068,french
6069,italian
6070,brazilian
6071,southern_us
6072,italian
6073,southern_us
6074,french
6075,italian
6076,southern_us
6077,italian
6078,southern_us
6079,spanish
6080,mexican
6081,french
6082,british
6083,southern_us
6084,thai
6085,brazilian
6086,moroccan
6087,greek
6088,moroccan
6089,italian
6090,french
6091,chinese
6092,japanese
6093,russian
6094,french
6095,italian
6096,italian
6097,moroccan
6098,mexican
6099,french
6100,indian
6101,italian
6102,spanish
6103,mexican
6104,italian
6105,japanese
6106,french
6107,italian
6108,french
6109,italian
6110,mexican
6111,mexican
6112,southern_us
6113,italian
6114,japanese
6115,mexican
6116,french
6117,southern_us
6118,french
6119,chinese
6120,brazilian
6121,french
6122,mexican
6123,southern_us
6124,french
6125,italian
6126,southern_us
6127,italian
6128,southern_us
6129,italian
6130,thai
6131,italian
6132,italian
6133,italian
6134,italian
6135,brazilian
6136,french
6137,brazilian
6138,thai
6139,thai
6140,italian
6141,italian
6142,southern_us
6143,indian
6144,french
6145,indian
6146,southern_us
6147,italian
6148,french
6149,greek
6150,chinese
6151,italian
6152,italian
6153,russian
6154,british
6155,french
6156,mexican
6157,italian
6158,italian
6159,greek
6160,french
6161,mexican
6162,southern_us
6163,indian
6164,spanish
6165,french
6166,french
6167,chinese
6168,jamaican
6169,british
6170,indian
6171,greek
6172,italian
6173,french
6174,southern_us
6175,southern_us
6176,indian
6177,french
6178,italian
6179,french
6180,italian
6181,french
6182,jamaican
6183,british
6184,italian
6185,southern_us
6186,italian
6187,southern_us
6188,russian
6189,french
6190,french
6191,mexican
6192,italian
6193,southern_us
6194,italian
6195,french
6196,jamaican
6197,italian
6198,french
6199,italian
6200,italian
6201,french
6202,greek
6203,french
6204,italian
6205,southern_us
6206,indian
6207,southern_us
6208,southern_us
6209,cajun_creole
6210,french
6211,italian
6212,mexican
6213,italian
6214,italian
6215,mexican
6216,indian
6217,french
6218,italian
6219,thai
6220,mexican
6221,greek
6222,italian
6223,southern_us
6224,mexican
6225,japanese
6226,italian
6227,southern_us
6228,french
6229,indian
6230,indian
6231,british
6232,italian
6233,chinese
6234,southern_us
6235,french
6236,british
6237,chinese
6238,italian
6239,greek
6240,greek
6241,southern_us
6242,brazilian
6243,french
6244,southern_us
6245,greek
6246,irish
6247,indian
6248,italian
6249,italian
6250,italian
6251,indian
6252,southern_us
6253,mexican
6254,southern_us
6255,italian
6256,italian
6257,mexican
6258,mexican
6259,southern_us
6260,french
6261,southern_us
6262,italian
6263,italian
6264,italian
6265,italian
6266,french
6267,french
6268,italian
6269,greek
6270,french
6271,southern_us
6272,mexican
6273,italian
6274,italian
6275,southern_us
6276,indian
6277,french
6278,french
6279,french
6280,indian
6281,southern_us
6282,indian
6283,italian
6284,chinese
6285,italian
6286,southern_us
6287,thai
6288,italian
6289,italian
6290,italian
6291,italian
6292,french
6293,italian
6294,indian
6295,french
6296,italian
6297,french
6298,italian
6299,southern_us
6300,french
6301,french
6302,mexican
6303,greek
6304,southern_us
6305,italian
6306,korean
6307,thai
6308,thai
6309,southern_us
6310,greek
6311,italian
6312,italian
6313,italian
6314,spanish
6315,russian
6316,brazilian
6317,chinese
6318,italian
6319,italian
6320,russian
6321,indian
6322,indian
6323,southern_us
6324,mexican
6325,mexican
6326,japanese
6327,italian
6328,french
6329,chinese
6330,indian
6331,spanish
6332,italian
6333,french
6334,spanish
6335,southern_us
6336,french
6337,southern_us
6338,southern_us
6339,mexican
6340,italian
6341,british
6342,southern_us
6343,greek
6344,irish
6345,italian
6346,french
6347,spanish
6348,mexican
6349,italian
6350,french
6351,jamaican
6352,indian
6353,italian
6354,italian
6355,french
6356,japanese
6357,mexican
6358,southern_us
6359,italian
6360,italian
6361,indian
6362,italian
6363,italian
6364,chinese
6365,italian
6366,french
6367,italian
6368,french
6369,italian
6370,italian
6371,mexican
6372,southern_us
6373,mexican
6374,italian
6375,italian
6376,chinese
6377,mexican
6378,brazilian
6379,italian
6380,russian
6381,british
6382,italian
6383,french
6384,french
6385,british
6386,italian
6387,italian
6388,southern_us
6389,french
6390,filipino
6391,thai
6392,southern_us
6393,brazilian
6394,french
6395,french
6396,indian
6397,mexican
6398,italian
6399,italian
6400,southern_us
6401,indian
6402,chinese
6403,french
6404,italian
6405,french
6406,russian
6407,southern_us
6408,italian
6409,italian
6410,southern_us
6411,russian
6412,spanish
6413,french
6414,mexican
6415,indian
6416,french
6417,italian
6418,mexican
6419,indian
6420,french
6421,italian
6422,french
6423,italian
6424,southern_us
6425,french
6426,mexican
6427,southern_us
6428,greek
6429,italian
6430,vietnamese
6431,southern_us
6432,southern_us
6433,italian
6434,southern_us
6435,southern_us
6436,southern_us
6437,french
6438,spanish
6439,southern_us
6440,italian
6441,italian
6442,mexican
6443,southern_us
6444,french
6445,italian
6446,southern_us
6447,southern_us
6448,southern_us
6449,french
6450,mexican
6451,french
6452,italian
6453,italian
6454,indian
6455,southern_us
6456,french
6457,southern_us
6458,french
6459,italian
6460,french
6461,spanish
6462,italian
6463,italian
6464,italian
6465,indian
6466,greek
6467,italian
6468,italian
6469,chinese
6470,french
6471,mexican
6472,southern_us
6473,southern_us
6474,italian
6475,french
6476,italian
6477,southern_us
6478,greek
6479,southern_us
6480,chinese
6481,italian
6482,thai
6483,greek
6484,southern_us
6485,italian
6486,british
6487,japanese
6488,british
6489,southern_us
6490,french
6491,british
6492,french
6493,italian
6494,spanish
6495,italian
6496,chinese
6497,southern_us
6498,italian
6499,vietnamese
6500,mexican
6501,french
6502,jamaican
6503,french
6504,irish
6505,moroccan
6506,mexican
6507,italian
6508,french
6509,british
6510,italian
6511,italian
6512,greek
6513,indian
6514,mexican
6515,indian
6516,indian
6517,italian
6518,japanese
6519,mexican
6520,french
6521,italian
6522,greek
6523,italian
6524,british
6525,mexican
6526,italian
6527,french
6528,french
6529,southern_us
6530,british
6531,chinese
6532,italian
6533,mexican
6534,french
6535,chinese
6536,italian
6537,southern_us
6538,italian
6539,southern_us
6540,southern_us
6541,italian
6542,french
6543,italian
6544,british
6545,italian
6546,french
6547,italian
6548,french
6549,french
6550,southern_us
6551,southern_us
6552,italian
6553,southern_us
6554,french
6555,southern_us
6556,italian
6557,italian
6558,chinese
6559,british
6560,irish
6561,jamaican
6562,mexican
6563,chinese
6564,french
6565,japanese
6566,southern_us
6567,italian
6568,italian
6569,french
6570,italian
6571,italian
6572,southern_us
6573,thai
6574,italian
6575,vietnamese
6576,irish
6577,mexican
6578,italian
6579,italian
6580,italian
6581,southern_us
6582,southern_us
6583,italian
6584,french
6585,british
6586,french
6587,french
6588,chinese
6589,japanese
6590,italian
6591,french
6592,italian
6593,korean
6594,italian
6595,russian
6596,french
6597,italian
6598,french
6599,indian
6600,southern_us
6601,moroccan
6602,mexican
6603,french
6604,japanese
6605,greek
6606,french
6607,southern_us
6608,french
6609,russian
6610,french
6611,british
6612,filipino
6613,british
6614,mexican
6615,thai
6616,italian
6617,mexican
6618,mexican
6619,greek
6620,french
6621,greek
6622,mexican
6623,southern_us
6624,italian
6625,italian
6626,brazilian
6627,moroccan
6628,italian
6629,french
6630,japanese
6631,italian
6632,southern_us
6633,italian
6634,chinese
6635,french
6636,italian
6637,italian
6638,italian
6639,spanish
6640,italian
6641,greek
6642,indian
6643,chinese
6644,italian
6645,southern_us
6646,italian
6647,indian
6648,southern_us
6649,italian
6650,french
6651,italian
6652,southern_us
6653,southern_us
6654,thai
6655,indian
6656,chinese
6657,southern_us
6658,russian
6659,chinese
6660,italian
6661,italian
6662,russian
6663,spanish
6664,italian
6665,greek
6666,mexican
6667,mexican
6668,indian
6669,japanese
6670,italian
6671,spanish
6672,chinese
6673,mexican
6674,southern_us
6675,spanish
6676,southern_us
6677,mexican
6678,italian
6679,italian
6680,italian
6681,korean
6682,british
6683,cajun_creole
6684,southern_us
6685,mexican
6686,moroccan
6687,italian
6688,moroccan
6689,italian
6690,mexican
6691,italian
6692,french
6693,italian
6694,italian
6695,chinese
6696,italian
6697,italian
6698,chinese
6699,french
6700,french
6701,italian
6702,mexican
6703,italian
6704,moroccan
6705,indian
6706,italian
6707,french
6708,cajun_creole
6709,french
6710,italian
6711,indian
6712,french
6713,french
6714,cajun_creole
6715,mexican
6716,chinese
6717,french
6718,mexican
6719,italian
6720,italian
6721,british
6722,italian
6723,french
6724,italian
6725,indian
6726,southern_us
6727,italian
6728,indian
6729,italian
6730,southern_us
6731,jamaican
6732,moroccan
6733,southern_us
6734,italian
6735,french
6736,italian
6737,southern_us
6738,italian
6739,french
6740,moroccan
6741,italian
6742,french
6743,mexican
6744,french
6745,mexican
6746,french
6747,french
6748,italian
6749,southern_us
6750,italian
6751,southern_us
6752,italian
6753,italian
6754,french
6755,italian
6756,moroccan
6757,italian
6758,chinese
6759,italian
6760,italian
6761,brazilian
6762,italian
6763,italian
6764,french
6765,french
6766,british
6767,southern_us
6768,moroccan
6769,french
6770,italian
6771,thai
6772,southern_us
6773,thai
6774,italian
6775,italian
6776,southern_us
6777,italian
6778,italian
6779,indian
6780,greek
6781,italian
6782,southern_us
6783,french
6784,southern_us
6785,italian
6786,chinese
6787,french
6788,italian
6789,french
6790,french
6791,italian
6792,french
6793,french
6794,indian
6795,italian
6796,spanish
6797,chinese
6798,italian
6799,french
6800,italian
6801,russian
6802,irish
6803,mexican
6804,italian
6805,irish
6806,italian
6807,mexican
6808,italian
6809,french
6810,jamaican
6811,irish
6812,southern_us
6813,italian
6814,british
6815,mexican
6816,italian
6817,french
6818,italian
6819,italian
6820,italian
6821,moroccan
6822,italian
6823,french
6824,mexican
6825,chinese
6826,mexican
6827,italian
6828,mexican
6829,british
6830,british
6831,italian
6832,greek
6833,indian
6834,greek
6835,italian
6836,chinese
6837,indian
6838,italian
6839,french
6840,british
6841,french
6842,southern_us
6843,french
6844,mexican
6845,italian
6846,southern_us
6847,mexican
6848,italian
6849,moroccan
6850,french
6851,moroccan
6852,moroccan
6853,spanish
6854,chinese
6855,japanese
6856,brazilian
6857,italian
6858,italian
6859,french
6860,southern_us
6861,french
6862,italian
6863,southern_us
6864,southern_us
6865,chinese
6866,indian
6867,southern_us
6868,italian
6869,french
6870,mexican
6871,southern_us
6872,japanese
6873,greek
6874,indian
6875,french
6876,thai
6877,french
6878,french
6879,mexican
6880,french
6881,mexican
6882,mexican
6883,french
6884,italian
6885,brazilian
6886,japanese
6887,french
6888,italian
6889,indian
6890,mexican
6891,italian
6892,mexican
6893,french
6894,french
6895,italian
6896,italian
6897,indian
6898,italian
6899,russian
6900,french
6901,mexican
6902,cajun_creole
6903,french
6904,southern_us
6905,french
6906,southern_us
6907,italian
6908,italian
6909,british
6910,indian
6911,greek
6912,french
6913,russian
6914,chinese
6915,french
6916,italian
6917,southern_us
6918,french
6919,mexican
6920,chinese
6921,southern_us
6922,southern_us
6923,french
6924,greek
6925,chinese
6926,french
6927,french
6928,mexican
6929,chinese
6930,spanish
6931,italian
6932,french
6933,russian
6934,mexican
6935,italian
6936,mexican
6937,french
6938,italian
6939,italian
6940,mexican
6941,mexican
6942,southern_us
6943,french
6944,french
6945,mexican
6946,french
6947,french
6948,cajun_creole
6949,mexican
6950,french
6951,french
6952,italian
6953,italian
6954,southern_us
6955,mexican
6956,italian
6957,korean
6958,southern_us
6959,mexican
6960,vietnamese
6961,italian
6962,italian
6963,french
6964,moroccan
6965,indian
6966,french
6967,southern_us
6968,indian
6969,italian
6970,italian
6971,mexican
6972,mexican
6973,moroccan
6974,italian
6975,southern_us
6976,mexican
6977,japanese
6978,italian
6979,french
6980,french
6981,greek
6982,italian
6983,thai
6984,italian
6985,british
6986,mexican
6987,italian
6988,italian
6989,chinese
6990,italian
6991,chinese
6992,japanese
6993,french
6994,spanish
6995,southern_us
6996,italian
6997,italian
6998,thai
6999,indian
7000,italian
7001,southern_us
7002,italian
7003,indian
7004,irish
7005,southern_us
7006,spanish
7007,southern_us
7008,thai
7009,french
7010,southern_us
7011,southern_us
7012,southern_us
7013,french
7014,mexican
7015,italian
7016,chinese
7017,mexican
7018,chinese
7019,japanese
7020,indian
7021,southern_us
7022,italian
7023,thai
7024,southern_us
7025,moroccan
7026,mexican
7027,italian
7028,italian
7029,french
7030,mexican
7031,italian
7032,mexican
7033,greek
7034,mexican
7035,french
7036,italian
7037,italian
7038,mexican
7039,italian
7040,italian
7041,southern_us
7042,greek
7043,french
7044,italian
7045,southern_us
7046,japanese
7047,british
7048,italian
7049,french
7050,mexican
7051,french
7052,italian
7053,french
7054,southern_us
7055,southern_us
7056,french
7057,southern_us
7058,southern_us
7059,chinese
7060,jamaican
7061,japanese
7062,italian
7063,italian
7064,italian
7065,southern_us
7066,brazilian
7067,indian
7068,italian
7069,italian
7070,spanish
7071,mexican
7072,mexican
7073,french
7074,southern_us
7075,greek
7076,french
7077,thai
7078,french
7079,southern_us
7080,italian
7081,moroccan
7082,italian
7083,russian
7084,southern_us
7085,southern_us
7086,indian
7087,greek
7088,italian
7089,chinese
7090,italian
7091,french
7092,french
7093,southern_us
7094,indian
7095,mexican
7096,southern_us
7097,french
7098,southern_us
7099,french
7100,southern_us
7101,chinese
7102,italian
7103,italian
7104,french
7105,jamaican
7106,mexican
7107,italian
7108,italian
